new_filename,source_dataset,Unnamed: 0,prompt,class,environment,weather,amount
images/train/FERNANDO_3627.png,FERNANDO,3627.0,"

Rainy lagoon with several jetskis scattered around.",boat,lagoon,rainy,Multiple
images/train/FERNANDO_5342.png,FERNANDO,5342.0,Three sailboats near a bridge with clear weather.,boat,near bridge,clear,Three
images/train/FERNANDO_947.png,FERNANDO,947.0,"

A small boat beached in a snowy landscape.",boat,beach,snowy,Multiple
images/train/FERNANDO_7717.png,FERNANDO,7717.0,Two fishing boats in a harbor under cloudy weather.,boat,harbor,cloudy,Two
images/train/FERNANDO_3493.png,FERNANDO,3493.0,Two jetskis in the estuary under cloudy weather.,boat,estuary,cloudy,Two
images/train/FERNANDO_1221.png,FERNANDO,1221.0,Two small boats in a cloudy river.,boat,river,cloudy,Two
images/train/FERNANDO_3526.png,FERNANDO,3526.0,Three jetskis on a cloudy river.,boat,river,cloudy,Three
images/train/FERNANDO_5020.png,FERNANDO,5020.0,"

A single sailboat anchored in the clear waters of the Gulf.",boat,gulf,clear,Single
images/train/FERNANDO_5808.png,FERNANDO,5808.0,"

A passenger ship anchored in the estuary, shrouded in a thick blanket of snow.",boat,estuary,snowy,Single
images/train/FERNANDO_3813.png,FERNANDO,3813.0,Two jetskis in the anchorage during cloudy weather.,boat,anchorage area,cloudy,Two
images/train/FERNANDO_7026.png,FERNANDO,7026.0,Three cruise ships at dock during snowfall.,boat,dock,snowy,Three
images/train/FERNANDO_8402.png,FERNANDO,8402.0,Three fishing boats near a snowy bridge.,boat,near bridge,snowy,Three
images/train/FERNANDO_7058.png,FERNANDO,7058.0,Three cruise ships in a shipyard during a snowstorm.,boat,shipyard,snowy,Three
images/train/FERNANDO_6575.png,FERNANDO,6575.0,An industrial ship anchored in the estuary during a stormy weather.,boat,estuary,stormy,Multiple
images/train/FERNANDO_919.png,FERNANDO,919.0,"

A small boat resting in the shipyard, surrounded by other vessels, as the fog rolls in, obscuring the harbor and the surrounding landscape.",boat,shipyard,foggy,Multiple
images/train/FERNANDO_4109.png,FERNANDO,4109.0,Two speed_boats in the open sea during a storm.,boat,open sea,stormy,Two
images/train/FERNANDO_5512.png,FERNANDO,5512.0,"Passenger ship in the shipyard under grey skies, rain pouring down.",boat,shipyard,rainy,Single
images/train/FERNANDO_2001.png,FERNANDO,2001.0,Two pedal boats on a snowy river.,boat,river,snowy,Two
images/train/FERNANDO_2507.png,FERNANDO,2507.0,Military ship in a rocky coast during rainy weather.,boat,rocky coast,rainy,Multiple
images/train/FERNANDO_3231.png,FERNANDO,3231.0,"

Clear day in a shipyard. Several jetskis lined up in a row.",boat,shipyard,clear,Multiple
images/train/FERNANDO_996.png,FERNANDO,996.0,"

A small boat nestled in the crevices of a cliffside coast under an overcast sky, with the occasional drizzle adding to the melancholic atmosphere.",boat,cliffside coast,cloudy,Single
images/train/FERNANDO_6733.png,FERNANDO,6733.0,Two industrial ships in a fjord during a storm.,boat,fjord,stormy,Two
images/train/FERNANDO_482.png,FERNANDO,482.0,Three tugboats in a sunny canal.,boat,canal,sunny,Three
images/train/FERNANDO_1677.png,FERNANDO,1677.0,Two pedal boats in a shipyard during a storm.,boat,shipyard,stormy,Two
images/train/FERNANDO_8731.png,FERNANDO,8731.0,"

A human-powered boat in the open sea under windy conditions. Waves crashing against the sides, sail unfurled, oars in hand.",boat,open sea,windy,Multiple
images/train/FERNANDO_3003.png,FERNANDO,3003.0,Military ship anchored near lighthouse in windy weather.,boat,near lighthouse,windy,Multiple
images/train/FERNANDO_6584.png,FERNANDO,6584.0,Industrial ship in the estuary during windy weather.,boat,estuary,windy,Single
images/train/FERNANDO_8382.png,FERNANDO,8382.0,Three fishing boats near a lighthouse in clear weather.,boat,near lighthouse,clear,Three
images/train/FERNANDO_527.png,FERNANDO,527.0,"

A tugboat anchored in the lake during a stormy weather.",boat,lake,stormy,Multiple
images/train/FERNANDO_1201.png,FERNANDO,1201.0,Two small boats in an estuary under snowy weather.,boat,estuary,snowy,Two
images/train/FERNANDO_6365.png,FERNANDO,6365.0,Two industrial ships on a rocky coast with clear weather.,boat,rocky coast,clear,Two
images/train/FERNANDO_4494.png,FERNANDO,4494.0,Three speed_boats in the offshore platform area during a storm.,boat,offshore platform area,stormy,Three
images/train/FERNANDO_7016.png,FERNANDO,7016.0,"

A large cruise ship, its hull glistening with rainwater, is docked at the pier in a downpour.",boat,dock,rainy,Single
images/train/FERNANDO_5039.png,FERNANDO,5039.0,"

A sailboat anchored in the estuary, waves crashing against its hull in the stormy weather.",boat,estuary,stormy,Multiple
images/train/FERNANDO_3276.png,FERNANDO,3276.0,"

A single jetski amidst the rocky coastline, weathered by the stormy conditions.",boat,rocky coast,stormy,Single
images/train/FERNANDO_3685.png,FERNANDO,3685.0,Two jetskis in the delta under cloudy weather.,boat,delta,cloudy,Two
images/train/FERNANDO_7465.png,FERNANDO,7465.0,Two cruise ships in a lagoon during rainy weather.,boat,lagoon,rainy,Two
images/train/FERNANDO_4941.png,FERNANDO,4941.0,Two sailboats in stormy coastal waters.,boat,coastal waters,stormy,Two
images/train/FERNANDO_1372.png,FERNANDO,1372.0,Clear day in a fjord. A small boat anchored in the still water.,boat,fjord,clear,Single
images/train/FERNANDO_9176.png,FERNANDO,9176.0,Human powered boat in a near harbor under windy conditions.,boat,near bridge,windy,Single
images/train/FERNANDO_7952.png,FERNANDO,7952.0,A fishing boat in the open sea amidst heavy snowfall.,boat,open sea,snowy,Single
images/train/FERNANDO_6119.png,FERNANDO,6119.0,"

Passenger ship anchored in the cloudy anchorage area.",boat,anchorage area,cloudy,Multiple
images/train/FERNANDO_7132.png,FERNANDO,7132.0,A single cruise ship anchored in a rocky coast with clear weather.,boat,rocky coast,clear,Single
images/train/FERNANDO_4982.png,FERNANDO,4982.0,Three sailboats in a bay shrouded in fog.,boat,bay,foggy,Three
images/train/FERNANDO_8365.png,FERNANDO,8365.0,Two fishing boats near a lighthouse in a stormy weather.,boat,near lighthouse,stormy,Two
images/train/FERNANDO_8954.png,FERNANDO,8954.0,Three human powered boats in a canal with windy weather.,boat,canal,windy,Three
images/train/FERNANDO_4528.png,FERNANDO,4528.0,"

A single speed_boat near a snow-covered lighthouse.",boat,near lighthouse,snowy,Single
images/train/FERNANDO_6999.png,FERNANDO,6999.0,"

A cruise ship anchored in the marina, shrouded in fog.",boat,marina,foggy,Multiple
images/train/FERNANDO_1373.png,FERNANDO,1373.0,Two small boats in a fjord with clear weather.,boat,fjord,clear,Two
images/train/FERNANDO_1779.png,FERNANDO,1779.0,"

A pedal boat anchored in a cliffside cove, surrounded by icy waves. Snowflakes gently falling from the gray sky above.",boat,cliffside coast,snowy,Multiple
images/train/FERNANDO_2683.png,FERNANDO,2683.0,"

Military ships lined up in a bay, weather: windy.",boat,bay,windy,Multiple
images/train/FERNANDO_3188.png,FERNANDO,3188.0,"

A jetski sitting solitarily in the dock, enshrouded in fog.",boat,dock,foggy,Single
images/train/FERNANDO_1727.png,FERNANDO,1727.0,"

Clear day at the beach. A group of people enjoying a pedal boat in the calm, turquoise water.",boat,beach,clear,Multiple
images/train/FERNANDO_5833.png,FERNANDO,5833.0,Two passenger ships in a river during rainy weather.,boat,river,rainy,Two
images/train/FERNANDO_2344.png,FERNANDO,2344.0,Military ship in the harbor during rainy weather.,boat,harbor,rainy,Single
images/train/FERNANDO_5725.png,FERNANDO,5725.0,Two passenger ships in the coastal waters with clear weather.,boat,coastal waters,clear,Two
images/train/FERNANDO_3233.png,FERNANDO,3233.0,Two jetskis on a sunny beach.,boat,beach,sunny,Two
images/train/FERNANDO_7250.png,FERNANDO,7250.0,Three cruise ships in the coastal waters with a snowy weather.,boat,coastal waters,snowy,Three
images/train/FERNANDO_419.png,FERNANDO,419.0,"

A sunny day in the estuary. A tugboat anchored, its red hull reflecting the sunlight. Another tugboat, farther away, pulling a barge laden with containers. The water shimmers under the bright",boat,estuary,sunny,Multiple
images/train/FERNANDO_8844.png,FERNANDO,8844.0,"

A human-powered boat in the Gulf during a stormy weather.",boat,gulf,stormy,Single
images/train/FERNANDO_6361.png,FERNANDO,6361.0,Two industrial ships on a rocky coast in windy weather.,boat,rocky coast,windy,Two
images/train/FERNANDO_5121.png,FERNANDO,5121.0,Two sailboats on a tranquil lake under a sunny sky.,boat,lake,sunny,Two
images/train/FERNANDO_2928.png,FERNANDO,2928.0,A military_ship in the delta with snowy weather.,boat,delta,snowy,Single
images/train/FERNANDO_8897.png,FERNANDO,8897.0,Two human powered boats in a sunny river.,boat,river,sunny,Two
images/train/FERNANDO_295.png,FERNANDO,295.0,"

A tugboat in the deep ocean, surrounded by thick, grey clouds.",boat,deep ocean,cloudy,Multiple
images/train/FERNANDO_2693.png,FERNANDO,2693.0,Two military_ships in the gulf with cloudy weather.,boat,gulf,cloudy,Two
images/train/FERNANDO_8045.png,FERNANDO,8045.0,Two fishing boats in the bay amidst stormy weather.,boat,bay,stormy,Two
images/train/FERNANDO_3844.png,FERNANDO,3844.0,"

A single speed_boat at the port amidst cloudy weather.",boat,port,cloudy,Single
images/train/FERNANDO_7268.png,FERNANDO,7268.0,"

A solitary cruise ship anchored in the bay, shrouded by overcast clouds.",boat,bay,cloudy,Single
images/train/FERNANDO_4617.png,FERNANDO,4617.0,Two sailboats in a port during rainy weather.,boat,port,rainy,Two
images/train/FERNANDO_2394.png,FERNANDO,2394.0,Three military_ships in a marina during windy weather.,boat,marina,windy,Three
images/train/FERNANDO_4441.png,FERNANDO,4441.0,Two speed_boats in the fjord during windy weather.,boat,fjord,windy,Two
images/train/FERNANDO_8194.png,FERNANDO,8194.0,Three fishing boats on a tranquil lake under a sunny sky.,boat,lake,sunny,Three
images/train/FERNANDO_4161.png,FERNANDO,4161.0,Two speed_boats in the coastal waters on a sunny day.,boat,coastal waters,sunny,Two
images/train/FERNANDO_3790.png,FERNANDO,3790.0,Three jetskis near a bridge during a storm.,boat,near bridge,stormy,Three
images/train/FERNANDO_5250.png,FERNANDO,5250.0,Three sailboats in the offshore platform area under a sunny sky.,boat,offshore platform area,sunny,Three
images/train/FERNANDO_1418.png,FERNANDO,1418.0,Three small boats in the offshore platform area during rainy weather.,boat,offshore platform area,rainy,Three
images/train/FERNANDO_4311.png,FERNANDO,4311.0,"

A speed_boat in the foggy river.",boat,river,foggy,Multiple
images/train/FERNANDO_8562.png,FERNANDO,8562.0,Three human powered boats in a snowy dock.,boat,dock,snowy,Three
images/train/FERNANDO_9206.png,FERNANDO,9206.0,Three human powered boats in the anchorage area shrouded in fog.,boat,anchorage area,foggy,Three
images/train/FERNANDO_1625.png,FERNANDO,1625.0,Two pedal boats in a marina on a windy day.,boat,marina,windy,Two
images/train/FERNANDO_7785.png,FERNANDO,7785.0,Two fishing boats at a dock during rain.,boat,dock,rainy,Two
images/train/FERNANDO_4200.png,FERNANDO,4200.0,"

A single speed_boat in the bay amidst rainfall.",boat,bay,rainy,Single
images/train/FERNANDO_6254.png,FERNANDO,6254.0,Three industrial ships in a dock during a stormy weather.,boat,dock,stormy,Three
images/train/FERNANDO_3879.png,FERNANDO,3879.0,"

Cloudy harbor with several speed boats anchored.",boat,harbor,cloudy,Multiple
images/train/FERNANDO_1934.png,FERNANDO,1934.0,Three pedal boats in the gulf during a storm.,boat,gulf,stormy,Three
images/train/FERNANDO_7375.png,FERNANDO,7375.0,"

A large cruise ship anchored in a turbulent river during a stormy weather.",boat,river,stormy,Multiple
images/train/FERNANDO_224.png,FERNANDO,224.0,"

A single tugboat anchored at a cliffside coast under a sunny sky.",boat,cliffside coast,sunny,Single
images/train/FERNANDO_2816.png,FERNANDO,2816.0,Military_ship on a calm lake under the sun.,boat,lake,sunny,Single
images/train/FERNANDO_838.png,FERNANDO,838.0,Three small boats in a marina under cloudy weather.,boat,marina,cloudy,Three
images/train/FERNANDO_9174.png,FERNANDO,9174.0,Three human powered boats in the near bridge during foggy weather.,boat,near bridge,foggy,Three
images/train/FERNANDO_7352.png,FERNANDO,7352.0,"

A large cruise ship anchored in the estuary, its sails billowing in the windy conditions.",boat,estuary,windy,Single
images/train/FERNANDO_5534.png,FERNANDO,5534.0,Three passenger ships in a shipyard with clear weather.,boat,shipyard,clear,Three
images/train/FERNANDO_2998.png,FERNANDO,2998.0,Three military_ships near a lighthouse in foggy weather.,boat,near lighthouse,foggy,Three
images/train/FERNANDO_115.png,FERNANDO,115.0,"

A tugboat at rest in a snowy dock.",boat,dock,snowy,Multiple
images/train/FERNANDO_2359.png,FERNANDO,2359.0,"

Foggy harbor with multiple military ships.",boat,harbor,foggy,Multiple
images/train/FERNANDO_5353.png,FERNANDO,5353.0,Two sailboats in the anchorage during rainy weather.,boat,anchorage area,rainy,Two
images/train/FERNANDO_66.png,FERNANDO,66.0,Three tugboats in a marina under a sunny sky.,boat,marina,sunny,Three
images/train/FERNANDO_2798.png,FERNANDO,2798.0,Three military_ships in a canal during a storm.,boat,canal,stormy,Three
images/train/FERNANDO_1301.png,FERNANDO,1301.0,Two small boats in a foggy lake.,boat,lake,foggy,Two
images/train/FERNANDO_7491.png,FERNANDO,7491.0,"

A sunny day in the fjord with a cruise ship anchored.",boat,fjord,sunny,Multiple
images/train/FERNANDO_8039.png,FERNANDO,8039.0,"

Cloudy bay with several fishing boats anchored.",boat,bay,cloudy,Multiple
images/train/FERNANDO_117.png,FERNANDO,117.0,Two tugboats in a foggy dock.,boat,dock,foggy,Two
images/train/FERNANDO_620.png,FERNANDO,620.0,A single tugboat in the delta during a storm.,boat,delta,stormy,Single
images/train/FERNANDO_8390.png,FERNANDO,8390.0,Three fishing boats near a bridge in cloudy weather.,boat,near bridge,cloudy,Three
images/train/FERNANDO_3255.png,FERNANDO,3255.0,"

A jetski on the beach in the foggy weather.",boat,beach,foggy,Multiple
images/train/FERNANDO_6259.png,FERNANDO,6259.0,"An industrial ship, docked, in a snowstorm.",boat,dock,snowy,Multiple
images/train/FERNANDO_4459.png,FERNANDO,4459.0,"

Speed boat in a rainy delta with multiple boats around it.",boat,delta,rainy,Multiple
images/train/FERNANDO_1929.png,FERNANDO,1929.0,Two pedal boats in the gulf during rainy weather.,boat,gulf,rainy,Two
images/train/FERNANDO_4244.png,FERNANDO,4244.0,"

A speed_boat in the gulf amidst foggy weather.",boat,gulf,foggy,Single
images/train/FERNANDO_3273.png,FERNANDO,3273.0,Two jetskis in the rocky coast during rainy weather.,boat,rocky coast,rainy,Two
images/train/FERNANDO_5666.png,FERNANDO,5666.0,Three passenger ships in the deep ocean under sunny weather.,boat,deep ocean,sunny,Three
images/train/FERNANDO_3641.png,FERNANDO,3641.0,Two jetskis in a lagoon under windy weather.,boat,lagoon,windy,Two
images/train/FERNANDO_3125.png,FERNANDO,3125.0,Two jetskis in the harbor under foggy conditions.,boat,harbor,foggy,Two
images/train/FERNANDO_6807.png,FERNANDO,6807.0,An industrial ship anchored in the offshore platform area amidst thick fog.,boat,offshore platform area,foggy,Multiple
images/train/FERNANDO_7444.png,FERNANDO,7444.0,"

A cruise ship in the lake, shrouded in fog.",boat,lake,foggy,Single
images/train/FERNANDO_429.png,FERNANDO,429.0,Two tugboats in the estuary during a storm.,boat,estuary,stormy,Two
images/train/FERNANDO_6950.png,FERNANDO,6950.0,Three cruise ships in a harbor with cloudy weather.,boat,harbor,cloudy,Three
images/train/FERNANDO_6124.png,FERNANDO,6124.0,Passenger ship in anchorage during stormy weather.,boat,anchorage area,stormy,Single
images/train/FERNANDO_4468.png,FERNANDO,4468.0,"

A speed_boat anchored in the delta amidst foggy weather.",boat,delta,foggy,Single
images/train/FERNANDO_7078.png,FERNANDO,7078.0,Three cruise ships on a cloudy beach.,boat,beach,cloudy,Three
images/train/FERNANDO_4169.png,FERNANDO,4169.0,Two speed_boats in the rainy coastal waters.,boat,coastal waters,rainy,Two
images/train/FERNANDO_2827.png,FERNANDO,2827.0,"

Five military_ships in a rain-soaked lake.",boat,lake,rainy,Multiple
images/train/FERNANDO_7530.png,FERNANDO,7530.0,Three cruise ships in the delta with rainy weather.,boat,delta,rainy,Three
images/train/FERNANDO_8021.png,FERNANDO,8021.0,Two fishing boats in the coastal waters with foggy weather.,boat,coastal waters,foggy,Two
images/train/FERNANDO_5345.png,FERNANDO,5345.0,Two sailboats at anchor in a sunny bay.,boat,anchorage area,sunny,Two
images/train/FERNANDO_6411.png,FERNANDO,6411.0,Industrial ship in the open sea under a rainy sky.,boat,open sea,rainy,Multiple
images/train/FERNANDO_5956.png,FERNANDO,5956.0,"

A passenger ship anchored in a fjord with cloudy weather.",boat,fjord,cloudy,Single
images/train/FERNANDO_8372.png,FERNANDO,8372.0,"A fishing boat, solitary, near a lighthouse, in the fog.",boat,near lighthouse,foggy,Single
images/train/FERNANDO_5481.png,FERNANDO,5481.0,Two passenger ships in the dock during rainy weather.,boat,dock,rainy,Two
images/train/FERNANDO_4224.png,FERNANDO,4224.0,"

A single speed_boat in the clear blue waters of the Gulf under a sunny sky.",boat,gulf,sunny,Single
images/train/FERNANDO_4623.png,FERNANDO,4623.0,"

A sailboat anchored in the port, waves crashing against its hull in the stormy weather.",boat,port,stormy,Multiple
images/train/FERNANDO_2414.png,FERNANDO,2414.0,Three military_ships in a dock during a stormy weather.,boat,dock,stormy,Three
images/train/FERNANDO_4569.png,FERNANDO,4569.0,Two speed_boats near a bridge in windy weather.,boat,near bridge,windy,Two
images/train/FERNANDO_3355.png,FERNANDO,3355.0,"

Jetskis scattered across the open sea, waves crashing against their hulls as the wind whips up the water, creating whitecaps.",boat,open sea,windy,Multiple
images/train/FERNANDO_609.png,FERNANDO,609.0,Two tugboats in the delta under a sunny sky.,boat,delta,sunny,Two
images/train/FERNANDO_7997.png,FERNANDO,7997.0,Two fishing boats in the deep ocean with clear weather.,boat,deep ocean,clear,Two
images/train/FERNANDO_5901.png,FERNANDO,5901.0,Two passenger ships on a lake during a storm.,boat,lake,stormy,Two
images/train/FERNANDO_6384.png,FERNANDO,6384.0,An industrial ship anchored in a cliffside harbor during a snowstorm.,boat,cliffside coast,snowy,Single
images/train/FERNANDO_6691.png,FERNANDO,6691.0,Industrial ship anchored in a sunny lagoon.,boat,lagoon,sunny,Multiple
images/train/FERNANDO_8530.png,FERNANDO,8530.0,Three human powered boats in a marina during a snowstorm.,boat,marina,snowy,Three
images/train/FERNANDO_8195.png,FERNANDO,8195.0,"

A sunny day on a tranquil lake. Several fishing boats anchored, their sails rolled up and oars stowed, reflecting in the calm water.",boat,lake,sunny,Multiple
images/train/FERNANDO_7774.png,FERNANDO,7774.0,Three fishing boats in a marina with clear weather.,boat,marina,clear,Three
images/train/FERNANDO_636.png,FERNANDO,636.0,"

A single tugboat anchored in the clear delta water.",boat,delta,clear,Single
images/train/FERNANDO_883.png,FERNANDO,883.0,"

A small boat in the dock, surrounded by a thick layer of fresh snow.",boat,dock,snowy,Multiple
images/train/FERNANDO_2225.png,FERNANDO,2225.0,Two pedal boats near a lighthouse in a snowy weather.,boat,near lighthouse,snowy,Two
images/train/FERNANDO_530.png,FERNANDO,530.0,Three tugboats in a snowy lake.,boat,lake,snowy,Three
images/train/FERNANDO_998.png,FERNANDO,998.0,Three small boats nestled in the cliffside coast under cloudy weather.,boat,cliffside coast,cloudy,Three
images/train/FERNANDO_5817.png,FERNANDO,5817.0,Two passenger ships in an estuary during windy weather.,boat,estuary,windy,Two
images/train/FERNANDO_5968.png,FERNANDO,5968.0,"A passenger ship in the fjord, shrouded in snow.",boat,fjord,snowy,Single
images/train/FERNANDO_2422.png,FERNANDO,2422.0,Three military_ships in a dock with foggy weather.,boat,dock,foggy,Three
images/train/FERNANDO_3839.png,FERNANDO,3839.0,"

Clear day in an anchorage area. Several jetskis moored.",boat,anchorage area,clear,Multiple
images/train/FERNANDO_830.png,FERNANDO,830.0,Three small boats in a clear harbor.,boat,harbor,clear,Three
images/train/FERNANDO_1831.png,FERNANDO,1831.0,"

A pedal boat in the deep ocean, surrounded by murky waters under a cloudy sky.",boat,deep ocean,cloudy,Multiple
images/train/FERNANDO_5189.png,FERNANDO,5189.0,Two sailboats in a fjord under cloudy weather.,boat,fjord,cloudy,Two
images/train/FERNANDO_980.png,FERNANDO,980.0,A small boat resting on the rocky coast in foggy weather.,boat,rocky coast,foggy,Single
images/train/FERNANDO_4148.png,FERNANDO,4148.0,"

A speed_boat in the deep ocean amidst foggy weather.",boat,deep ocean,foggy,Single
images/train/FERNANDO_5307.png,FERNANDO,5307.0,"

A sailboat anchored near a lighthouse, its sails billowing in the windy weather.",boat,near lighthouse,windy,Multiple
images/train/FERNANDO_6689.png,FERNANDO,6689.0,Two industrial ships in a sunny lagoon.,boat,lagoon,sunny,Two
images/train/FERNANDO_7790.png,FERNANDO,7790.0,Three fishing boats at dock during stormy weather.,boat,dock,stormy,Three
images/train/FERNANDO_5605.png,FERNANDO,5605.0,Two passenger ships hugging the cliffside coast in a cloudy weather.,boat,cliffside coast,cloudy,Two
images/train/FERNANDO_4317.png,FERNANDO,4317.0,Two speed_boats on a clear river.,boat,river,clear,Two
images/train/AFRICAN_WILDLIFE_1837.jpg,AFRICAN_WILDLIFE,,Two zebras in a national park under sunny weather.,zebra,national park,sunny,Two
images/train/AFRICAN_WILDLIFE_1610.jpg,AFRICAN_WILDLIFE,,Three zebras at a watering hole under clear skies.,zebra,watering hole,clear,Three
images/train/AFRICAN_WILDLIFE_1619.jpg,AFRICAN_WILDLIFE,,"

A zebra herd gathers at a watering hole during the wet season.",zebra,watering hole,wet season,Multiple
images/train/AFRICAN_WILDLIFE_1615.jpg,AFRICAN_WILDLIFE,,"

A zebra herd gathers at a watering hole during the dry season.",zebra,watering hole,dry season,Multiple
images/train/AFRICAN_WILDLIFE_1647.jpg,AFRICAN_WILDLIFE,,"

Clear riverbank, multiple zebras.",zebra,riverbank,clear,Multiple
images/train/AFRICAN_WILDLIFE_1783.jpg,AFRICAN_WILDLIFE,,"

A zebra herd in a foggy wetlands, the mist obscuring their stripes.",zebra,wetlands,foggy,Multiple
images/train/AFRICAN_WILDLIFE_1897.jpg,AFRICAN_WILDLIFE,,Two zebras in the open plains under clear skies.,zebra,open plains,clear,Two
images/train/AFRICAN_WILDLIFE_1612.jpg,AFRICAN_WILDLIFE,,"

A single zebra at a watering hole during the dry season.",zebra,watering hole,dry season,Single
images/train/AFRICAN_WILDLIFE_1711.jpg,AFRICAN_WILDLIFE,,"

A zebra herd of ten in a jungle clearing, shrouded in fog.",zebra,jungle clearing,foggy,Multiple
images/train/AFRICAN_WILDLIFE_1736.jpg,AFRICAN_WILDLIFE,,A lone zebra in the dry plains under a rainy sky.,zebra,dry plains,rainy,Single
images/train/AFRICAN_WILDLIFE_1960.jpg,AFRICAN_WILDLIFE,,"

A lone zebra wades through a muddy river in the foggy morning, its stripes blurred by the mist.",zebra,muddy river,foggy,Single
images/train/AFRICAN_WILDLIFE_1687.jpg,AFRICAN_WILDLIFE,,"

A herd of zebras in a forest during the dry season.",zebra,forest,dry season,Multiple
images/train/AFRICAN_WILDLIFE_1521.jpg,AFRICAN_WILDLIFE,,Two zebras in the savannah during rainy weather.,zebra,savannah,rainy,Two
images/train/AFRICAN_WILDLIFE_1845.jpg,AFRICAN_WILDLIFE,,Two zebras in a national park during rainy weather.,zebra,national park,rainy,Two
images/train/AFRICAN_WILDLIFE_1980.jpg,AFRICAN_WILDLIFE,,"

A single zebra on a dusty trail under a sunny sky.",zebra,dusty trail,sunny,Single
images/train/AFRICAN_WILDLIFE_2015.jpg,AFRICAN_WILDLIFE,,"

A zebra herd in a dusty trail during the wet season.",zebra,dusty trail,wet season,Multiple
images/train/AFRICAN_WILDLIFE_2011.jpg,AFRICAN_WILDLIFE,,"

A zebra herd in a dusty trail during the dry season.",zebra,dusty trail,dry season,Multiple
images/train/AFRICAN_WILDLIFE_1621.jpg,AFRICAN_WILDLIFE,,Two zebras at the riverbank under the sunny weather.,zebra,riverbank,sunny,Two
images/train/AFRICAN_WILDLIFE_1575.jpg,AFRICAN_WILDLIFE,,"

Clear grassland dotted with zebras.",zebra,grassland,clear,Multiple
images/train/AFRICAN_WILDLIFE_1542.jpg,AFRICAN_WILDLIFE,,Three zebras in the savannah during the dry season.,zebra,savannah,dry season,Three
images/train/AFRICAN_WILDLIFE_1719.jpg,AFRICAN_WILDLIFE,,"

Clear jungle clearing with ten zebras.",zebra,jungle clearing,clear,Multiple
images/train/AFRICAN_WILDLIFE_1977.jpg,AFRICAN_WILDLIFE,,Two zebras wading in a muddy river during the wet season.,zebra,muddy river,wet season,Two
images/train/AFRICAN_WILDLIFE_1775.jpg,AFRICAN_WILDLIFE,,"

A group of zebras huddled together in the wetlands, their stripes glistening in the rain.",zebra,wetlands,rainy,Multiple
images/train/AFRICAN_WILDLIFE_1569.jpg,AFRICAN_WILDLIFE,,Two zebras in the grassland under a windy sky.,zebra,grassland,windy,Two
images/train/AFRICAN_WILDLIFE_1732.jpg,AFRICAN_WILDLIFE,,"

A lone zebra in the dry plains under cloudy skies.",zebra,dry plains,cloudy,Single
images/train/AFRICAN_WILDLIFE_1763.jpg,AFRICAN_WILDLIFE,,"

A herd of zebras in the dry plains, surrounded by tall grasses, during a wet season rain.",zebra,dry plains,wet season,Multiple
images/train/AFRICAN_WILDLIFE_1993.jpg,AFRICAN_WILDLIFE,,Two zebras in a dusty trail during a storm.,zebra,dusty trail,stormy,Two
images/train/AFRICAN_WILDLIFE_1725.jpg,AFRICAN_WILDLIFE,,Two zebras in a jungle clearing during the wet season.,zebra,jungle clearing,wet season,Two
images/train/AFRICAN_WILDLIFE_1942.jpg,AFRICAN_WILDLIFE,,Three zebras near acacia trees in wet season.,zebra,near acacia trees,wet season,Three
images/train/AFRICAN_WILDLIFE_1604.jpg,AFRICAN_WILDLIFE,,"

A single zebra at a windy watering hole.",zebra,watering hole,windy,Single
images/train/AFRICAN_WILDLIFE_1985.jpg,AFRICAN_WILDLIFE,,Two zebras in a dusty trail under cloudy weather.,zebra,dusty trail,cloudy,Two
images/train/AFRICAN_WILDLIFE_1892.jpg,AFRICAN_WILDLIFE,,"

A lone zebra roams the open plains under a windy sky.",zebra,open plains,windy,Single
images/train/AFRICAN_WILDLIFE_1528.jpg,AFRICAN_WILDLIFE,,"

A lone zebra in the savannah amidst foggy conditions.",zebra,savannah,foggy,Single
images/train/AFRICAN_WILDLIFE_1622.jpg,AFRICAN_WILDLIFE,,Three zebras at the riverbank under the sunny weather.,zebra,riverbank,sunny,Three
images/train/AFRICAN_WILDLIFE_1721.jpg,AFRICAN_WILDLIFE,,Two zebras in a jungle clearing during the dry season.,zebra,jungle clearing,dry season,Two
images/train/AFRICAN_WILDLIFE_1656.jpg,AFRICAN_WILDLIFE,,"

A single zebra in the forest under the sunny sky.",zebra,forest,sunny,Single
images/train/AFRICAN_WILDLIFE_1991.jpg,AFRICAN_WILDLIFE,,"

A zebra herd in a dusty trail under a rainy sky.",zebra,dusty trail,rainy,Multiple
images/train/AFRICAN_WILDLIFE_1986.jpg,AFRICAN_WILDLIFE,,Three zebras in a dusty trail under cloudy weather.,zebra,dusty trail,cloudy,Three
images/train/AFRICAN_WILDLIFE_1620.jpg,AFRICAN_WILDLIFE,,"

A single zebra at the riverbank under the sunny weather.",zebra,riverbank,sunny,Single
images/train/AFRICAN_WILDLIFE_1662.jpg,AFRICAN_WILDLIFE,,Three zebras in a forest with cloudy weather.,zebra,forest,cloudy,Three
images/train/AFRICAN_WILDLIFE_1544.jpg,AFRICAN_WILDLIFE,,A lone zebra in the savannah during the wet season.,zebra,savannah,wet season,Single
images/train/AFRICAN_WILDLIFE_1756.jpg,AFRICAN_WILDLIFE,,A lone zebra in the arid plains under the scorching sun.,zebra,dry plains,dry season,Single
