new_filename,source_dataset,Unnamed: 0,prompt,class,environment,weather,amount
images/train/VOC_3810.png,VOC,3810.0,Three bottles on a sunlit kitchen counter.,car,residential,sunny,Three
images/train/VOC_3200.png,VOC,3200.0,"

A sunny day in the city. A man carries a bottle of water through the crowded streets.",car,city,sunny,Single
images/train/VOC_3028.png,VOC,3028.0,"

A single boat anchored in a residential marina amidst foggy conditions.",car,residential,foggy,Single
images/train/VOC_2640.png,VOC,2640.0,"A single boat, frozen in the snow.",car,snow,snowy,Single
images/train/VOC_3119.png,VOC,3119.0,"

A boat tied to the curb, stormy weather with heavy rain and strong winds.",car,street,stormy,Multiple
images/train/VOC_2373.png,VOC,2373.0,"Two pigeons in the city center, weather: cloudy.",car,city_center,cloudy,Two
images/train/VOC_3481.png,VOC,3481.0,"

Two bottles in the jungle during a windy weather.",car,jungle,windy,Two
images/train/VOC_2802.png,VOC,2802.0,Three boats on an island in the snow.,car,island,snowy,Three
images/train/VOC_2256.png,VOC,2256.0,"Bird in the business district, weather like snowy.",car,business_district,snowy,Single
images/train/VOC_2855.png,VOC,2855.0,"

A boat in the plain under overcast skies.",car,plain,cloudy,Multiple
images/train/VOC_3731.png,VOC,3731.0,"

A snowy downtown scene with multiple bottles scattered on the icy ground.",car,downtown,snowy,Multiple
images/train/VOC_3836.png,VOC,3836.0,"

Clear day, a single bottle on a wooden dock.",car,residential,clear,Single
images/train/VOC_3587.png,VOC,3587.0,"

Sunny day on a secluded island. A group of five bottles scattered on the sandy shore.",car,island,sunny,Multiple
images/train/VOC_2255.png,VOC,2255.0,"

A flock of seagulls in a business district during a storm. A lone sparrow among the concrete buildings.",car,business_district,stormy,Multiple
images/train/VOC_2614.png,VOC,2614.0,Three boats in a lake shrouded by fog.,car,lake,foggy,Three
images/train/VOC_3721.png,VOC,3721.0,Two bottles in a downtown scene during rainy weather.,car,downtown,rainy,Two
images/train/VOC_3632.png,VOC,3632.0,"

A solitary bottle nestled in the snowy valley, its glass surface frosted over, reflecting the tranquil stillness of the winter landscape.",car,valley,snowy,Single
images/train/VOC_2269.png,VOC,2269.0,"Two birds, business district, clear weather.",car,business_district,clear,Two
images/train/VOC_2764.png,VOC,2764.0,A single boat in the canyon during a storm.,car,canyon,stormy,Single
images/train/VOC_2583.png,VOC,2583.0,"

A foggy river with a solitary boat, its shape barely discernible through the mist.",car,river,foggy,Multiple
images/train/VOC_2448.png,VOC,2448.0,"

A solitary boat, nestled within the dense foliage of a forest, under a snowy sky.",car,forest,snowy,Single
images/train/VOC_3391.png,VOC,3391.0,"

Multiple bottles in a clear river.",car,river,clear,Multiple
images/train/VOC_3218.png,VOC,3218.0,Three bottles in a snowy city.,car,city,snowy,Three
images/train/VOC_3472.png,VOC,3472.0,"

A solitary bottle, nestled among the lush foliage of the jungle, shines in the snowy weather. The white crystals cling to its surface, creating a stark contrast against the vibrant greens and",car,jungle,snowy,Single
images/train/VOC_2046.png,VOC,2046.0,Three birds in a valley with clear weather.,car,valley,clear,Three
images/train/VOC_2238.png,VOC,2238.0,Three birds on a power line in a clear residential area.,car,residential,clear,Three
images/train/VOC_3662.png,VOC,3662.0,Three bottles on a stormy plain.,car,plain,stormy,Three
images/train/VOC_2365.png,VOC,2365.0,Two birds in a tranquil neighborhood with clear weather.,car,neighborhood,clear,Two
images/train/VOC_2082.png,VOC,2082.0,Three birds in a tree on a sunny day.,car,normal,sunny,Three
images/train/VOC_3012.png,VOC,3012.0,"

A single boat anchored in a residential marina under cloudy skies.",car,residential,cloudy,Single
images/train/VOC_2450.png,VOC,2450.0,"Three boats hidden among the trees, a snowy forest landscape.",car,forest,snowy,Three
images/train/VOC_2513.png,VOC,2513.0,"Two boats in the desert, weather like snow.",car,desert,snowy,Two
images/train/VOC_2629.png,VOC,2629.0,"Two boats in the snow, cloudy weather.",car,snow,cloudy,Two
images/train/VOC_3254.png,VOC,3254.0,Three bottles in a foggy forest.,car,forest,foggy,Three
images/train/VOC_2545.png,VOC,2545.0,Two boats on a snowy beach.,car,beach,snowy,Two
images/train/VOC_2155.png,VOC,2155.0,"

A lone sparrow in a rain-soaked city square, huddled under the eaves of an old building. A flock of starlings in a wet urban park, seeking shelter from the downpour in the",car,urban,rainy,Multiple
images/train/VOC_2564.png,VOC,2564.0,"

A single boat on a cloudy river.",car,river,cloudy,Single
images/train/VOC_3397.png,VOC,3397.0,"

Two bottles in a cloudy lake.",car,lake,cloudy,Two
images/train/VOC_2220.png,VOC,2220.0,A single bird in a residential area during a storm.,car,residential,stormy,Single
images/train/VOC_2603.png,VOC,2603.0,"

A rain-soaked lake with several boats huddled together, seeking shelter from the downpour.",car,lake,rainy,Multiple
images/train/VOC_2850.png,VOC,2850.0,Three boats in a sunlit plain.,car,plain,sunny,Three
images/train/VOC_3285.png,VOC,3285.0,"

A two-bottle collection on a mountain peak, shrouded in fog.",car,mountain,foggy,Two
images/train/VOC_3514.png,VOC,3514.0,"Three bottles on a rocky coast, weathered by wind.",car,coast,windy,Three
images/train/VOC_3504.png,VOC,3504.0,"

A solitary bottle, half-buried in the snow, on a rocky coast.",car,coast,snowy,Single
images/train/VOC_2645.png,VOC,2645.0,"Two boats in the snow, shrouded in fog.",car,snow,foggy,Two
images/train/VOC_3240.png,VOC,3240.0,"

A solitary bottle, nestled among the forest floor's damp foliage, under a canopy of trees swaying in the rain.",car,forest,rainy,Single
images/train/VOC_2952.png,VOC,2952.0,"

A single boat anchored in an urban harbor during rainfall.",car,urban,rainy,Single
images/train/VOC_3480.png,VOC,3480.0,"

A solitary bottle, weathered by the wind, nestled among the lush foliage of the jungle.",car,jungle,windy,Single
images/train/VOC_3871.png,VOC,3871.0,"

Clear weather in the business district. A man carrying a briefcase walks past a row of tall, modern buildings. He stops in front of a liquor store and buys a bottle of water. He takes a sip, then continues on",car,business_district,clear,Multiple
images/train/VOC_2189.png,VOC,2189.0,"

Two birds in an industrial setting, amidst stormy weather.",car,industrial,stormy,Two
images/train/VOC_2596.png,VOC,2596.0,"

A solitary boat on a cloudy lake.",car,lake,cloudy,Single
images/train/VOC_3499.png,VOC,3499.0,"

A rainy coastline with a shattered bottle on the sand.",car,coast,rainy,Multiple
images/train/VOC_3787.png,VOC,3787.0,"

A rainy industrial landscape, with puddles forming around rusted machinery. A line of barrels, each holding a bottle of unknown liquid, stretches towards the horizon. The rain beats down relentlessly, causing the barrel",car,industrial,rainy,Multiple
images/train/VOC_3895.png,VOC,3895.0,"

Foggy shopping mall. A group of bottles huddled together, their labels barely visible through the thick mist.",car,shopping_mall,foggy,Multiple
images/train/VOC_2816.png,VOC,2816.0,"

A single boat in the valley under a sunny sky.",car,valley,sunny,Single
images/train/VOC_2474.png,VOC,2474.0,Three boats on a mountain peak in the rain.,car,mountain,rainy,Three
images/train/VOC_2336.png,VOC,2336.0,"

A single blue jay in a sunlit garden.",car,neighborhood,sunny,Single
images/train/VOC_3413.png,VOC,3413.0,"Two bottles in a lake, foggy weather.",car,lake,foggy,Two
images/train/VOC_2939.png,VOC,2939.0,"

A red sailboat anchored in the downtown marina, its sails flapping in the wind. A larger, industrial cargo boat docked nearby, its metal hull glinting in the sun. A smaller motorboat bobbing",car,downtown,windy,Multiple
images/train/VOC_2701.png,VOC,2701.0,Two boats on the stormy coast.,car,coast,stormy,Two
images/train/VOC_2914.png,VOC,2914.0,Three boats in downtown with sunny weather.,car,downtown,sunny,Three
images/train/VOC_3462.png,VOC,3462.0,"Three bottles in the jungle, shrouded in cloudy weather.",car,jungle,cloudy,Three
images/train/VOC_3828.png,VOC,3828.0,"

A single bottle on a foggy residential porch.",car,residential,foggy,Single
images/train/VOC_2803.png,VOC,2803.0,"

A snow-covered island with a stranded boat on its shore.",car,island,snowy,Multiple
images/train/VOC_3300.png,VOC,3300.0,"

A solitary bottle in the arid desert, surrounded by sand dunes. The sky above is overcast with thick, grey clouds.",car,desert,cloudy,Single
images/train/VOC_2070.png,VOC,2070.0,Three birds in the misty plain.,car,plain,foggy,Three
images/train/VOC_2049.png,VOC,2049.0,Two birds in the open field under sunny weather.,car,plain,sunny,Two
images/train/VOC_3439.png,VOC,3439.0,"

A bottle half-buried in the snow, surrounded by a swirling blizzard.",car,snow,stormy,Multiple
images/train/VOC_3602.png,VOC,3602.0,Three bottles on a snowy island.,car,island,snowy,Three
images/train/VOC_3370.png,VOC,3370.0,Three bottles in a rainy river.,car,river,rainy,Three
images/train/VOC_3463.png,VOC,3463.0,"

In the dense jungle, a solitary bottle rests on the forest floor, surrounded by lush greenery. The canopy above is thick with clouds, filtering the sunlight and casting an eerie glow over the scene.",car,jungle,cloudy,Multiple
images/train/VOC_2093.png,VOC,2093.0,Two birds in a tree during a storm.,car,normal,stormy,Two
images/train/VOC_3476.png,VOC,3476.0,"

A solitary bottle, shrouded in the dense fog of the jungle.",car,jungle,foggy,Single
images/train/VOC_2712.png,VOC,2712.0,"

A single boat anchored on the rocky coast, battling against the wind and waves.",car,coast,windy,Single
images/train/VOC_2517.png,VOC,2517.0,Two boats in the desert with a foggy weather.,car,desert,foggy,Two
images/train/VOC_2234.png,VOC,2234.0,"Three birds in a nest, windy residential area.",car,residential,windy,Three
images/train/VOC_3237.png,VOC,3237.0,"

Two bottles in a forest, shrouded in cloudy weather.",car,forest,cloudy,Two
images/train/VOC_2290.png,VOC,2290.0,"Three birds huddled together in a shopping mall, snowflakes gently landing on their feathers.",car,shopping_mall,snowy,Three
images/train/VOC_2291.png,VOC,2291.0,"

A snowy shopping mall, filled with people hurrying about. Amidst the chaos, a lone bird perched on a light post, its feathers ruffled by the wind.",car,shopping_mall,snowy,Multiple
images/train/VOC_2283.png,VOC,2283.0,"

A rainy shopping mall, a flock of pigeons huddled together under an awning.",car,shopping_mall,rainy,Multiple
images/train/VOC_2732.png,VOC,2732.0,"

A solitary boat in the savanna amidst a stormy weather.",car,savanna,stormy,Single
images/train/VOC_2619.png,VOC,2619.0,Multiple boats on a windy lake.,car,lake,windy,Multiple
images/train/VOC_3844.png,VOC,3844.0,"

A single bottle in the business district under cloudy weather.",car,business_district,cloudy,Single
images/train/VOC_3918.png,VOC,3918.0,Three bottles in a deserted street during a storm.,car,street,stormy,Three
images/train/VOC_3047.png,VOC,3047.0,"

A boat anchored in the business district, surrounded by towering buildings, under a cloudy sky.",car,business_district,cloudy,Multiple
images/train/VOC_2805.png,VOC,2805.0,"

Two boats on an island in the fog.",car,island,foggy,Two
images/train/VOC_3580.png,VOC,3580.0,"A single bottle in the canyon, weather clear.",car,canyon,clear,Single
images/train/VOC_3781.png,VOC,3781.0,"

Two bottles in an industrial setting, surrounded by gray machinery, under a cloudy sky.",car,industrial,cloudy,Two
images/train/VOC_3600.png,VOC,3600.0,"

A solitary bottle, half-buried in the snow, on a deserted island.",car,island,snowy,Single
images/train/VOC_3281.png,VOC,3281.0,"

A two-bottle collection on a snowy mountain peak.",car,mountain,snowy,Two
images/train/VOC_3393.png,VOC,3393.0,Two bottles in a tranquil lake under the sun.,car,lake,sunny,Two
images/train/VOC_3078.png,VOC,3078.0,Three boats in a shopping mall under cloudy weather.,car,shopping_mall,cloudy,Three
images/train/VOC_2116.png,VOC,2116.0,"

A single bird in the downtown amidst cloudy weather.",car,downtown,cloudy,Single
images/train/VOC_2003.png,VOC,2003.0,"

A flock of pigeons on a snow-covered rooftop.
An eagle perched on an icy branch, overlooking a frozen lake.
A snowy owl hiding in the snowdrifts, observ",car,island,snowy,Multiple
images/train/VOC_3519.png,VOC,3519.0,"

Clear coastline, a solitary bottle on the sandy shore.",car,coast,clear,Multiple
images/train/VOC_3815.png,VOC,3815.0,"

Cloudy residential day, multiple bottles on a windowsill.",car,residential,cloudy,Multiple
images/train/VOC_3385.png,VOC,3385.0,Two bottles in a river during windy weather.,car,river,windy,Two
images/train/VOC_2823.png,VOC,2823.0,"

A boat moored in a valley, surrounded by tall trees. The sky is overcast with thick, grey clouds.",car,valley,cloudy,Multiple
images/train/VOC_2350.png,VOC,2350.0,"Three crows huddled together on a powerline, rain pelting their feathers. Stormy weather.",car,neighborhood,stormy,Three
images/train/VOC_3004.png,VOC,3004.0,Clear day. Industrial dock. Single boat.,car,industrial,clear,Single
images/train/VOC_3429.png,VOC,3429.0,"A bottle, frozen in the snow, amidst cloudy weather.",car,snow,cloudy,Two
images/train/VOC_3206.png,VOC,3206.0,Three bottles in a city with cloudy weather.,car,city,cloudy,Three
images/train/VOC_3332.png,VOC,3332.0,"

A solitary bottle on a cloudy beach.",car,beach,cloudy,Single
images/train/VOC_2633.png,VOC,2633.0,"Two boats in the snow, weather like rain.",car,snow,rainy,Two
images/train/VOC_3925.png,VOC,3925.0,Two bottles in the foggy street.,car,street,foggy,Two
images/train/VOC_3571.png,VOC,3571.0,"

A snowy canyon with several bottles scattered around.",car,canyon,snowy,Multiple
images/train/VOC_2710.png,VOC,2710.0,Three boats in the foggy coast.,car,coast,foggy,Three
images/train/VOC_3819.png,VOC,3819.0,"

A rainy day in a cozy living room. A stack of empty bottles on the windowsill, catching the soft raindrops. A warm, inviting atmosphere.",car,residential,rainy,Multiple
images/train/VOC_3706.png,VOC,3706.0,Three bottles on a windy table.,car,normal,windy,Three
images/train/VOC_3817.png,VOC,3817.0,Two bottles on a kitchen counter in a residential setting during rainy weather.,car,residential,rainy,Two
images/train/VOC_2996.png,VOC,2996.0,"

A single industrial boat in the foggy harbor.",car,industrial,foggy,Single
images/train/VOC_2851.png,VOC,2851.0,"

A sunny plain with a red boat and a blue boat anchored beside each other.",car,plain,sunny,Multiple
images/train/VOC_2998.png,VOC,2998.0,Three boats in industry with foggy weather.,car,industrial,foggy,Three
images/train/VOC_3496.png,VOC,3496.0,"

A solitary bottle on a rocky shore, rain pelting down relentlessly.",car,coast,rainy,Single
images/train/VOC_3685.png,VOC,3685.0,"

Two bottles in a cloudy environment.",car,normal,cloudy,Two
images/train/VOC_8668.png,VOC,8668.0,"

Clear weather in the business district. A sleek, modern dining table with seating for six, glinting under the sunlight.",airplane,business_district,clear,Single
images/train/VOC_8260.png,VOC,8260.0,"

A dining table in the heart of the jungle, surrounded by lush greenery. The canopy above is thick with clouds, filtering the sunlight and casting an ethereal glow on the table. The air is damp and",airplane,jungle,cloudy,Single
images/train/VOC_8545.png,VOC,8545.0,Two dining tables in an urban setting under a sunny sky.,airplane,urban,sunny,Two
images/train/VOC_9024.png,VOC,9024.0,"A single dog in the snow, sunny weather.",airplane,snow,sunny,Single
images/train/VOC_8098.png,VOC,8098.0,Three dining tables in the desert under a sunny sky.,airplane,desert,sunny,Three
images/train/VOC_9263.png,VOC,9263.0,"

A dog in a vast open plain during a stormy weather.",airplane,plain,stormy,Multiple
images/train/VOC_9456.png,VOC,9456.0,"A large, fluffy dog sits in the business district, surrounded by tall buildings. The snow falls gently, covering the dog and the ground in a pristine white blanket.",airplane,business_district,snowy,Single
images/train/VOC_8739.png,VOC,8739.0,"Sunny neighborhood, diningtable on a patio.",airplane,neighborhood,sunny,Multiple
images/train/VOC_8467.png,VOC,8467.0,"

A dining table in a snowy plain.",airplane,plain,snowy,Multiple
images/train/VOC_8750.png,VOC,8750.0,Three dining tables in a quiet neighborhood amidst stormy weather.,airplane,neighborhood,stormy,Three
images/train/VOC_9829.png,VOC,9829.0,"Two horses in the snow, weather cloudy.",airplane,snow,cloudy,Two
images/train/VOC_8146.png,VOC,8146.0,Three dining tables on a beach under a snowy sky.,airplane,beach,snowy,Three
images/train/VOC_9992.png,VOC,9992.0,"

A single horse standing in a rain-soaked field on an island.",airplane,island,rainy,Single
images/train/VOC_8985.png,VOC,8985.0,Two dogs in a river during windy weather.,airplane,river,windy,Two
images/train/VOC_8613.png,VOC,8613.0,"

Two dining tables in a residential setting under cloudy weather.",airplane,residential,cloudy,Two
images/train/VOC_9982.png,VOC,9982.0,Three horses in a canyon with clear weather.,airplane,canyon,clear,Three
images/train/VOC_9656.png,VOC,9656.0,"

A single horse in the forest amidst windy weather.",airplane,forest,windy,Single
images/train/VOC_9972.png,VOC,9972.0,"

A single horse in the canyon amidst foggy weather.",airplane,canyon,foggy,Single
images/train/VOC_9690.png,VOC,9690.0,Three horses on a windy mountain peak.,airplane,mountain,windy,Three
images/train/VOC_9328.png,VOC,9328.0,A single dog in the downtown amidst snowfall.,airplane,downtown,snowy,Single
images/train/VOC_8801.png,VOC,8801.0,Two dogs in a city park on a sunny day.,airplane,city,sunny,Two
images/train/VOC_9815.png,VOC,9815.0,"

A horse in the lake, shrouded by fog. Multiple horses in the lake, enveloped by fog. A foggy lake with multiple horses. Multiple horses standing in the foggy lake. A foggy lake with",airplane,lake,foggy,Multiple
images/train/VOC_8816.png,VOC,8816.0,"A single dog in a city, surrounded by tall buildings, with snow falling gently from the sky.",airplane,city,snowy,Single
images/train/VOC_9754.png,VOC,9754.0,Three horses on a windy beach.,airplane,beach,windy,Three
images/train/VOC_8253.png,VOC,8253.0,"A dining table, covered in snow, in a clear winter landscape.",airplane,snow,clear,Two
images/train/VOC_9140.png,VOC,9140.0,"

A solitary dog in the savanna, surrounded by tall grasses, as the fog rolls in, obscuring the horizon.",airplane,savanna,foggy,Single
images/train/VOC_8702.png,VOC,8702.0,Three dining tables in a shopping mall with clear weather.,airplane,shopping_mall,clear,Three
images/train/VOC_8135.png,VOC,8135.0,"

A dining table on the beach, shrouded in a cloudy weather.",airplane,beach,cloudy,Multiple
images/train/VOC_9705.png,VOC,9705.0,"Two horses in the desert, rainy weather.",airplane,desert,rainy,Two
images/train/VOC_9707.png,VOC,9707.0,"

A horse in the desert during a rainstorm.",airplane,desert,rainy,Multiple
images/train/VOC_9243.png,VOC,9243.0,"

A dog in the valley amidst windy weather, surrounded by multiple boulders.",airplane,valley,windy,Multiple
images/train/VOC_8525.png,VOC,8525.0,Two dining tables in the downtown amidst stormy weather.,airplane,downtown,stormy,Two
images/train/VOC_9889.png,VOC,9889.0,Two horses on a sandy coast under a sunny sky.,airplane,coast,sunny,Two
images/train/VOC_9165.png,VOC,9165.0,Two dogs in a canyon during a storm.,airplane,canyon,stormy,Two
images/train/VOC_8008.png,VOC,8008.0,"

A dining table in a city apartment, rain tapping against the window, puddles forming on the cobblestone streets outside.",airplane,city,rainy,Single
images/train/VOC_9279.png,VOC,9279.0,"

Clear day in the plain. A dog lies in the grass.",airplane,plain,clear,Multiple
images/train/VOC_9537.png,VOC,9537.0,Two dogs in a sunny neighborhood.,airplane,neighborhood,sunny,Two
images/train/VOC_8360.png,VOC,8360.0,"

A dining table in the canyon during rainy weather.",airplane,canyon,rainy,Single
images/train/VOC_8174.png,VOC,8174.0,Three dining tables in a stormy river.,airplane,river,stormy,Three
images/train/VOC_8999.png,VOC,8999.0,"

A cloudy day, a dog wades into a lake, carrying another dog on its back.",airplane,lake,cloudy,Multiple
images/train/VOC_9731.png,VOC,9731.0,"

A sunny day at the beach. A horse standing in the shallow water, its mane and tail wet from the waves.",airplane,beach,sunny,Multiple
images/train/VOC_9474.png,VOC,9474.0,Three golden retrievers at a sunny shopping mall.,airplane,shopping_mall,sunny,Three
images/train/VOC_9126.png,VOC,9126.0,Three dogs in the savanna under cloudy weather.,airplane,savanna,cloudy,Three
images/train/VOC_9779.png,VOC,9779.0,"

A horse, submerged in a snowy river.",airplane,river,snowy,Multiple
images/train/VOC_8407.png,VOC,8407.0,"

A dining table on a foggy island, surrounded by misty trees and a shrouded sea.",airplane,island,foggy,Multiple
images/train/VOC_8130.png,VOC,8130.0,Three dining tables on a sunny beach.,airplane,beach,sunny,Three
images/train/VOC_8001.png,VOC,8001.0,"Two dining tables in the city, under a sunny sky.",airplane,city,sunny,Two
images/train/VOC_8289.png,VOC,8289.0,"A dining table for two, on a sunny coast.",airplane,coast,sunny,Two
images/train/VOC_9757.png,VOC,9757.0,Two horses on a clear beach.,airplane,beach,clear,Two
images/train/VOC_8275.png,VOC,8275.0,"

A dining table, shrouded in mist, nestled amidst towering trees in a snowy jungle. The leaves on the trees were coated in a thick layer of frost, glistening in the dim light.",airplane,jungle,snowy,Multiple
images/train/VOC_8371.png,VOC,8371.0,"

A dining table nestled in the canyon, surrounded by snow-covered rocks.",airplane,canyon,snowy,Multiple
images/train/VOC_8530.png,VOC,8530.0,Three dining tables in the downtown amidst snowfall.,airplane,downtown,snowy,Three
images/train/VOC_8993.png,VOC,8993.0,Two dogs in a lake under sunny weather.,airplane,lake,sunny,Two
images/train/VOC_9367.png,VOC,9367.0,"

A dog in an urban setting amidst foggy weather.",airplane,urban,foggy,Multiple
images/train/VOC_8280.png,VOC,8280.0,"

A dining table in the heart of the jungle, surrounded by towering trees and vibrant foliage. The table, made of sturdy wood, stands firm against the wind, which rustles the leaves above, creating a",airplane,jungle,windy,Single
images/train/VOC_9904.png,VOC,9904.0,"

A single horse standing in a snowy coastal landscape.",airplane,coast,snowy,Single
images/train/VOC_9659.png,VOC,9659.0,"

A horse standing alone in a windy forest.",airplane,forest,windy,Multiple
images/train/VOC_9550.png,VOC,9550.0,Three dogs huddled together in a stormy neighborhood.,airplane,neighborhood,stormy,Three
images/train/VOC_9480.png,VOC,9480.0,"

A single dog in a shopping mall during rainy weather.",airplane,shopping_mall,rainy,Single
images/train/VOC_8197.png,VOC,8197.0,"

Two dining tables floating in a cloudy lake.",airplane,lake,cloudy,Two
images/train/VOC_8350.png,VOC,8350.0,Three dining tables in the savanna under a clear sky.,airplane,savanna,clear,Three
images/train/VOC_9960.png,VOC,9960.0,"

A single horse in the canyon during rainy weather.",airplane,canyon,rainy,Single
images/train/VOC_9273.png,VOC,9273.0,Two dogs in a vast open plain under a windy sky.,airplane,plain,windy,Two
images/train/VOC_8973.png,VOC,8973.0,Two dogs in a river during a storm.,airplane,river,stormy,Two
images/train/VOC_8662.png,VOC,8662.0,"Three dining tables in the business district, shrouded in fog.",airplane,business_district,foggy,Three
images/train/VOC_8772.png,VOC,8772.0,"

A dining table in the city center under cloudy weather.",airplane,city_center,cloudy,Single
images/train/VOC_9756.png,VOC,9756.0,"

A single horse on the beach under clear skies.",airplane,beach,clear,Single
images/train/VOC_8853.png,VOC,8853.0,"Two dogs in a forest, shrouded in fog.",airplane,forest,foggy,Two
images/train/VOC_9191.png,VOC,9191.0,"

Cloudy day on an island. A group of five dogs playing on the sandy beach.",airplane,island,cloudy,Multiple
images/train/VOC_9204.png,VOC,9204.0,"

A solitary dog on a foggy island.",airplane,island,foggy,Single
images/train/VOC_8171.png,VOC,8171.0,"

A dining table floating in the river during a rainstorm.",airplane,river,rainy,Multiple
images/train/VOC_8322.png,VOC,8322.0,Three dining tables in the savanna under a sunny sky.,airplane,savanna,sunny,Three
images/train/VOC_9514.png,VOC,9514.0,Three dogs huddled under a tree in the rainy street.,airplane,street,rainy,Three
images/train/VOC_8198.png,VOC,8198.0,Three dining tables in a cloudy lake.,airplane,lake,cloudy,Three
images/train/VOC_9343.png,VOC,9343.0,"Clear day, downtown. A dog sits on a bench.",airplane,downtown,clear,Multiple
images/train/VOC_8370.png,VOC,8370.0,Three dining tables in a snowy canyon.,airplane,canyon,snowy,Three
images/train/VOC_9113.png,VOC,9113.0,"Two dogs on a rocky coast, windy weather.",airplane,coast,windy,Two
images/train/VOC_9923.png,VOC,9923.0,A herd of horses grazing in the sunny savanna.,airplane,savanna,sunny,Multiple
images/train/VOC_8240.png,VOC,8240.0,"A dining table, covered in snow, in a snowy landscape.",airplane,snow,snowy,Single
images/train/VOC_8724.png,VOC,8724.0,"

A dining table on a deserted street, shrouded in fog.",airplane,street,foggy,Single
images/train/VOC_9145.png,VOC,9145.0,"Two dogs in the savanna, windy weather.",airplane,savanna,windy,Two
images/train/VOC_8459.png,VOC,8459.0,"

A dining table in the rainy plain.",airplane,plain,rainy,Multiple
images/train/VOC_9986.png,VOC,9986.0,Three horses on an island with sunny weather.,airplane,island,sunny,Three
images/train/VOC_9723.png,VOC,9723.0,"

A horse in the desert, surrounded by sand dunes. The weather is windy, with gusts of sand whipping through the air.",airplane,desert,windy,Multiple
images/train/VOC_9999.png,VOC,9999.0,"

A horse standing in a stormy island.",airplane,island,stormy,Multiple
images/train/VOC_9696.png,VOC,9696.0,"

A single horse in the desert under a sunny sky.",airplane,desert,sunny,Single
images/train/VOC_8571.png,VOC,8571.0,"

A dining table in an urban setting, surrounded by tall buildings, with a windy weather causing the tablecloth to flutter and the chairs to wobble.",airplane,urban,windy,Multiple
images/train/VOC_9106.png,VOC,9106.0,Three dogs on a snowy coast.,airplane,coast,snowy,Three
images/train/VOC_9044.png,VOC,9044.0,"A single dog in the snow, surrounded by a thick fog.",airplane,snow,foggy,Single
images/train/VOC_9888.png,VOC,9888.0,"

A single horse on a sunny coast.",airplane,coast,sunny,Single
images/train/VOC_9295.png,VOC,9295.0,"

A group of five dogs huddled together in a dimly lit shelter during a stormy night. The rain pounded against the roof, creating a rhythmic symphony that echoed through the empty streets. The wind howled outside",airplane,normal,stormy,Multiple
images/train/VOC_8432.png,VOC,8432.0,"

A dining table in the valley, surrounded by snow-covered trees and buildings, with a light dusting of snow on its surface.",airplane,valley,snowy,Single
images/train/VOC_9933.png,VOC,9933.0,Two horses in the savanna during a storm.,airplane,savanna,stormy,Two
images/train/VOC_9136.png,VOC,9136.0,A single dog in the savanna amidst snowfall.,airplane,savanna,snowy,Single
images/train/VOC_9636.png,VOC,9636.0,"

A single horse in the forest under cloudy weather.",airplane,forest,cloudy,Single
images/train/VOC_9284.png,VOC,9284.0,"

A single dog in a cloudy day.",airplane,normal,cloudy,Single
images/train/VOC_8706.png,VOC,8706.0,Three dining tables on a sunny street.,airplane,street,sunny,Three
images/train/VOC_9073.png,VOC,9073.0,"Two dogs in the jungle, covered in snow.",airplane,jungle,snowy,Two
images/train/VOC_8041.png,VOC,8041.0,"

Two dining tables in a forest, shrouded in rain.",airplane,forest,rainy,Two
images/train/VOC_9298.png,VOC,9298.0,Three dogs in a snowy yard.,airplane,normal,snowy,Three
images/train/VOC_9025.png,VOC,9025.0,"Two dogs in the snow, sunny weather.",airplane,snow,sunny,Two
images/train/VOC_9595.png,VOC,9595.0,"Windy city_center, multiple dogs.",airplane,city_center,windy,Multiple
images/train/VOC_8997.png,VOC,8997.0,Two dogs in a lake under cloudy weather.,airplane,lake,cloudy,Two
images/train/VOC_8201.png,VOC,8201.0,Two dining tables in a rainy lake.,airplane,lake,rainy,Two
images/train/VOC_9465.png,VOC,9465.0,"Two dogs in suits, carrying briefcases, in the business district on a windy day.",airplane,business_district,windy,Two
images/train/VOC_9286.png,VOC,9286.0,Three dogs in a cloudy yard.,airplane,normal,cloudy,Three
images/train/VOC_9125.png,VOC,9125.0,Two dogs in the savanna under cloudy weather.,airplane,savanna,cloudy,Two
images/train/VOC_9297.png,VOC,9297.0,Two dogs in a snowy landscape.,airplane,normal,snowy,Two
images/train/VOC_8364.png,VOC,8364.0,"

A dining table in the canyon during a stormy weather.",airplane,canyon,stormy,Single
images/train/VOC_8049.png,VOC,8049.0,"

Two dining tables in a snowy forest.",airplane,forest,snowy,Two
images/train/VOC_9299.png,VOC,9299.0,"

A snowy forest, a dog's paw prints leading through the fresh snow. A red barn in the distance.",airplane,normal,snowy,Multiple
images/train/VOC_8932.png,VOC,8932.0,"

A single dog on a beach under cloudy weather.",airplane,beach,cloudy,Single
images/train/VOC_9104.png,VOC,9104.0,A single dog on a snowy coast.,airplane,coast,snowy,Single
images/train/VOC_9449.png,VOC,9449.0,"Two dogs in suits, carrying umbrellas, in the business district during rainy weather.",airplane,business_district,rainy,Two
images/train/VOC_9822.png,VOC,9822.0,Three horses in a clear lake.,airplane,lake,clear,Three
images/train/VOC_8159.png,VOC,8159.0,"

A clear beach day with a dining table set up near the water's edge.",airplane,beach,clear,Multiple
images/train/VOC_9496.png,VOC,9496.0,Windy shopping mall. Single dog.,airplane,shopping_mall,windy,Single
